<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
ROSN,D,20151201,000000,266.3500000,268.1000000,261.8500000,264.7000000
ROSN,D,20151202,000000,264.7000000,265.7500000,256.0000000,258.5000000
ROSN,D,20151203,000000,258.0000000,259.9000000,254.2500000,257.6000000
ROSN,D,20151204,000000,258.9500000,260.5000000,248.0500000,251.4500000
ROSN,D,20151207,000000,252.2000000,253.7500000,243.5000000,244.0000000
ROSN,D,20151208,000000,243.3500000,247.3500000,241.0500000,244.6500000
ROSN,D,20151209,000000,245.4500000,249.8500000,245.3000000,247.7000000
ROSN,D,20151210,000000,248.0000000,251.2000000,245.2000000,249.0000000
ROSN,D,20151211,000000,247.9000000,248.7500000,243.6500000,244.8500000
ROSN,D,20151214,000000,242.5500000,246.9500000,241.2500000,244.9000000
ROSN,D,20151215,000000,246.0000000,252.6500000,244.8500000,249.7000000
ROSN,D,20151216,000000,250.4000000,252.5500000,249.0000000,250.1000000
ROSN,D,20151217,000000,251.9000000,260.9500000,251.7500000,258.7000000
ROSN,D,20151218,000000,258.4500000,260.0000000,249.1000000,250.7500000
ROSN,D,20151221,000000,250.4500000,253.1500000,244.6500000,245.6000000
ROSN,D,20151222,000000,246.8500000,249.3500000,244.2000000,248.2000000
ROSN,D,20151223,000000,249.5000000,254.7000000,249.2500000,253.6500000
ROSN,D,20151224,000000,254.8000000,255.5000000,251.5000000,251.6000000
ROSN,D,20151225,000000,252.1000000,252.6500000,243.6500000,245.8000000
ROSN,D,20151228,000000,246.0000000,247.5500000,244.7000000,246.0000000
ROSN,D,20151229,000000,246.8000000,255.0000000,245.0500000,255.0000000
ROSN,D,20151230,000000,254.9000000,259.2500000,253.2500000,253.2500000
ROSN,D,20160104,000000,254.4000000,254.9000000,250.3500000,251.0000000
ROSN,D,20160105,000000,251.5500000,253.8000000,248.7500000,253.2000000
ROSN,D,20160106,000000,253.2000000,255.0000000,250.2500000,252.4000000
ROSN,D,20160111,000000,245.0000000,246.7500000,239.1500000,241.0500000
ROSN,D,20160112,000000,236.9500000,243.4000000,233.9000000,239.9000000
ROSN,D,20160113,000000,240.8000000,243.5000000,238.3000000,239.6000000
ROSN,D,20160114,000000,238.0000000,239.8500000,234.3000000,237.6500000
ROSN,D,20160115,000000,236.7500000,240.0000000,229.5000000,232.1000000
ROSN,D,20160118,000000,229.5000000,234.9000000,229.0500000,232.0000000
ROSN,D,20160119,000000,233.8500000,239.0500000,233.8500000,236.0500000
ROSN,D,20160120,000000,234.0000000,234.3500000,228.3000000,231.9000000
ROSN,D,20160121,000000,232.1000000,238.8000000,231.7500000,237.5000000
ROSN,D,20160122,000000,241.2500000,252.4000000,239.7000000,250.4000000
ROSN,D,20160125,000000,251.4500000,255.2000000,246.2500000,255.0000000
ROSN,D,20160126,000000,251.8500000,256.9000000,251.6500000,255.9000000
ROSN,D,20160127,000000,255.5000000,264.4000000,254.6000000,264.4000000
ROSN,D,20160128,000000,263.7000000,268.9000000,263.6000000,267.3500000
ROSN,D,20160129,000000,268.6000000,272.4500000,263.3500000,272.4500000
ROSN,D,20160201,000000,272.2500000,272.4500000,266.4000000,269.8000000
ROSN,D,20160202,000000,268.6500000,274.2000000,267.7500000,271.8000000
ROSN,D,20160203,000000,270.0500000,275.9500000,268.2000000,273.1000000
ROSN,D,20160204,000000,278.8000000,284.8500000,276.7500000,283.0000000
ROSN,D,20160205,000000,281.3500000,286.5000000,279.0500000,281.5500000
ROSN,D,20160208,000000,281.5500000,282.2000000,273.3000000,276.0500000
ROSN,D,20160209,000000,272.0500000,276.3500000,265.4500000,268.6000000
ROSN,D,20160210,000000,265.9000000,269.0000000,262.3000000,265.5000000
ROSN,D,20160211,000000,264.1500000,266.4000000,259.7000000,264.8500000
ROSN,D,20160212,000000,267.3500000,271.6500000,266.5500000,270.7000000
ROSN,D,20160215,000000,273.3500000,273.8000000,269.6000000,271.0000000
ROSN,D,20160216,000000,272.1000000,279.6500000,271.3000000,277.4000000
ROSN,D,20160217,000000,277.2000000,280.9500000,276.0500000,279.9000000
ROSN,D,20160218,000000,281.5000000,283.8500000,279.4000000,283.3500000
ROSN,D,20160219,000000,280.5000000,281.0500000,275.3000000,278.4000000
ROSN,D,20160220,000000,279.0000000,279.9000000,276.6500000,276.9500000
ROSN,D,20160222,000000,277.8500000,286.2000000,277.5000000,285.0000000
ROSN,D,20160224,000000,281.9500000,283.8000000,279.1500000,281.7000000
ROSN,D,20160225,000000,283.6500000,284.6000000,277.1500000,279.5000000
ROSN,D,20160226,000000,281.8000000,284.9000000,281.6000000,283.3000000
ROSN,D,20160229,000000,282.2500000,287.6000000,279.7000000,287.6000000
ROSN,D,20160301,000000,286.8000000,290.5000000,286.0000000,289.9000000
ROSN,D,20160302,000000,290.7500000,291.7000000,285.1000000,287.0000000
ROSN,D,20160303,000000,287.9000000,295.0000000,287.1500000,294.2500000
ROSN,D,20160304,000000,294.5000000,302.2500000,292.6500000,302.2500000
ROSN,D,20160307,000000,303.7500000,304.4000000,297.6500000,301.0000000
ROSN,D,20160309,000000,298.2000000,301.8000000,295.1500000,296.0000000
ROSN,D,20160310,000000,296.7000000,302.1500000,294.6000000,301.5500000
ROSN,D,20160311,000000,302.3000000,304.2500000,299.0000000,301.6000000
ROSN,D,20160314,000000,301.3000000,301.6000000,298.6500000,301.0500000
ROSN,D,20160315,000000,302.4000000,303.6000000,298.6000000,300.6000000
ROSN,D,20160316,000000,300.7500000,301.4500000,297.5500000,301.2500000
ROSN,D,20160317,000000,302.0000000,309.8500000,300.5000000,309.4000000
ROSN,D,20160318,000000,309.4000000,320.0000000,306.4500000,315.5500000
ROSN,D,20160321,000000,314.0000000,314.9000000,310.1000000,313.0000000
ROSN,D,20160322,000000,313.7000000,322.7500000,312.4000000,320.3500000
ROSN,D,20160323,000000,317.9000000,317.9500000,307.3500000,309.2000000
ROSN,D,20160324,000000,307.6000000,308.8000000,302.3500000,304.8000000
ROSN,D,20160325,000000,306.3500000,307.4500000,303.7500000,304.5000000
ROSN,D,20160328,000000,306.4000000,308.1000000,300.6500000,302.5000000
ROSN,D,20160329,000000,302.6000000,302.6000000,293.2500000,296.4000000
ROSN,D,20160330,000000,298.5000000,307.9500000,297.0500000,307.8000000
ROSN,D,20160331,000000,305.9000000,307.5000000,302.5500000,305.2000000
ROSN,D,20160401,000000,302.7500000,304.9500000,297.2000000,301.8000000
ROSN,D,20160404,000000,300.9500000,310.0000000,299.8500000,309.5000000
ROSN,D,20160405,000000,307.4500000,308.3500000,305.0000000,306.2000000
ROSN,D,20160406,000000,307.9500000,311.5000000,306.2500000,309.0500000
ROSN,D,20160407,000000,310.2000000,312.9000000,303.9000000,306.8000000
ROSN,D,20160408,000000,306.8000000,316.5000000,306.0000000,316.5000000
ROSN,D,20160411,000000,316.5500000,329.2000000,314.2000000,325.0000000
ROSN,D,20160412,000000,325.0000000,325.9500000,317.4500000,320.0000000
ROSN,D,20160413,000000,321.1000000,326.9000000,319.1000000,322.3000000
ROSN,D,20160414,000000,321.0000000,325.1500000,310.1000000,313.6000000
ROSN,D,20160415,000000,313.6500000,313.8000000,306.6000000,309.7500000
ROSN,D,20160418,000000,304.0000000,308.0000000,300.3500000,303.9000000
ROSN,D,20160419,000000,305.5000000,314.6000000,304.7000000,311.7500000
ROSN,D,20160420,000000,309.8500000,323.5500000,306.4000000,322.0500000
ROSN,D,20160421,000000,324.4000000,325.3000000,317.7500000,323.0000000
ROSN,D,20160422,000000,323.0000000,324.8500000,319.3500000,322.1000000
ROSN,D,20160425,000000,322.0000000,328.9500000,320.5500000,326.9000000
ROSN,D,20160426,000000,326.9000000,332.9000000,326.0000000,331.8500000
ROSN,D,20160427,000000,332.9500000,339.4000000,331.3000000,334.9500000
ROSN,D,20160428,000000,334.4000000,341.7500000,333.2000000,341.7500000
ROSN,D,20160429,000000,340.7000000,351.7500000,338.5000000,351.0000000
ROSN,D,20160504,000000,346.6500000,356.9500000,341.0000000,346.0000000
ROSN,D,20160505,000000,346.2000000,346.2000000,335.6500000,336.5000000
ROSN,D,20160506,000000,335.8000000,337.1500000,326.3000000,329.0000000
ROSN,D,20160510,000000,327.8000000,328.9000000,319.5500000,323.5000000
ROSN,D,20160511,000000,326.4000000,329.6000000,323.5500000,324.6000000
ROSN,D,20160512,000000,326.3000000,326.8500000,318.4500000,319.0000000
ROSN,D,20160513,000000,320.5000000,323.2000000,313.0000000,322.6500000
ROSN,D,20160516,000000,323.1500000,327.0000000,321.2500000,322.6000000
ROSN,D,20160517,000000,323.9000000,323.9500000,314.1500000,322.1000000
ROSN,D,20160518,000000,320.1000000,329.5000000,320.0000000,329.5000000
ROSN,D,20160519,000000,326.0000000,332.8000000,324.6000000,330.0000000
ROSN,D,20160520,000000,333.0000000,333.8500000,322.8500000,324.6500000
ROSN,D,20160523,000000,323.0500000,324.0000000,311.5500000,313.1000000
ROSN,D,20160524,000000,313.1000000,318.6500000,312.1000000,317.0000000
ROSN,D,20160525,000000,319.5500000,323.4500000,317.5500000,318.0000000
ROSN,D,20160526,000000,321.3000000,327.0000000,318.5500000,320.1500000
ROSN,D,20160527,000000,321.0000000,323.3500000,314.9000000,320.6000000
ROSN,D,20160530,000000,320.5500000,324.6000000,318.0000000,322.0000000
ROSN,D,20160531,000000,322.5000000,323.1500000,315.8500000,316.0000000
ROSN,D,20160601,000000,316.1500000,316.6500000,309.5000000,313.0000000
ROSN,D,20160602,000000,312.8000000,316.5000000,309.7500000,311.3500000
ROSN,D,20160603,000000,313.5500000,319.0000000,312.0000000,314.7500000
ROSN,D,20160606,000000,314.9000000,324.9500000,314.9000000,323.8500000
ROSN,D,20160607,000000,324.9000000,329.9000000,321.5500000,328.8500000
ROSN,D,20160608,000000,327.9000000,342.9500000,327.1500000,342.5000000
ROSN,D,20160609,000000,342.6500000,344.9500000,338.5000000,343.5000000
ROSN,D,20160610,000000,342.7000000,343.0000000,337.0000000,337.8500000
ROSN,D,20160614,000000,335.1000000,337.0000000,323.4000000,324.8000000
ROSN,D,20160615,000000,324.8500000,327.7500000,320.3000000,322.8500000
ROSN,D,20160616,000000,321.0000000,322.0000000,311.7000000,316.3000000
ROSN,D,20160617,000000,319.0000000,323.4500000,316.7500000,320.6500000
ROSN,D,20160620,000000,325.5000000,336.0000000,324.0000000,336.0000000
ROSN,D,20160621,000000,336.0000000,342.0000000,334.2000000,340.9500000
ROSN,D,20160622,000000,344.9500000,345.8500000,337.0000000,337.7500000
ROSN,D,20160623,000000,336.4500000,348.0000000,334.6000000,348.0000000
ROSN,D,20160624,000000,329.9000000,336.0000000,326.3000000,333.6500000
ROSN,D,20160627,000000,333.7000000,335.6000000,325.7500000,328.0500000
ROSN,D,20160628,000000,331.4000000,333.9500000,324.0000000,327.0000000
ROSN,D,20160629,000000,327.9500000,332.8000000,324.3500000,331.5000000
ROSN,D,20160630,000000,330.0000000,331.4500000,327.4500000,330.0000000
ROSN,D,20160701,000000,329.3500000,335.5000000,327.5000000,332.4500000
ROSN,D,20160704,000000,334.5000000,336.0000000,330.1000000,331.2000000
ROSN,D,20160705,000000,329.8500000,330.5000000,327.7000000,329.4000000
ROSN,D,20160706,000000,328.0000000,329.9000000,318.5000000,320.5000000
ROSN,D,20160707,000000,322.1500000,327.3500000,320.8000000,320.9000000
ROSN,D,20160708,000000,319.5000000,326.4000000,316.5500000,325.0000000
ROSN,D,20160711,000000,325.6000000,329.0000000,324.4500000,328.3500000
ROSN,D,20160712,000000,328.3500000,340.3500000,327.0000000,339.4000000
ROSN,D,20160713,000000,339.2500000,341.5500000,334.7000000,336.5000000
ROSN,D,20160714,000000,336.0000000,337.9000000,330.6500000,336.5000000
ROSN,D,20160715,000000,335.9000000,336.3500000,332.3000000,335.0000000
ROSN,D,20160718,000000,334.9500000,335.6000000,327.8500000,333.7000000
ROSN,D,20160719,000000,333.0000000,334.9500000,327.0500000,329.5000000
ROSN,D,20160720,000000,329.5000000,331.8500000,325.0500000,329.0500000
ROSN,D,20160721,000000,330.4000000,334.4000000,328.9500000,334.3000000
ROSN,D,20160722,000000,332.3500000,335.6500000,331.6000000,334.3000000
ROSN,D,20160725,000000,334.0000000,335.5000000,332.0000000,334.0000000
ROSN,D,20160726,000000,333.7500000,334.4500000,327.5000000,330.0000000
ROSN,D,20160727,000000,329.5000000,330.9500000,325.5000000,329.9000000
ROSN,D,20160728,000000,328.5000000,335.7500000,327.1500000,334.0000000
ROSN,D,20160729,000000,333.5000000,334.0000000,323.2000000,325.5000000
ROSN,D,20160801,000000,326.5000000,329.2500000,323.6000000,325.6000000
ROSN,D,20160802,000000,324.9000000,324.9000000,316.1500000,317.3500000
ROSN,D,20160803,000000,316.8000000,324.0000000,316.8000000,323.2500000
ROSN,D,20160804,000000,324.2000000,329.3000000,323.6000000,329.0000000
ROSN,D,20160805,000000,329.2500000,330.5500000,325.5000000,329.9000000
ROSN,D,20160808,000000,330.2000000,332.8000000,328.7500000,329.0000000
ROSN,D,20160809,000000,329.1500000,331.2500000,327.1500000,329.9000000
ROSN,D,20160810,000000,328.3500000,328.4000000,323.6000000,326.6000000
ROSN,D,20160811,000000,324.5500000,326.6000000,321.1000000,325.0500000
ROSN,D,20160812,000000,326.0500000,331.4000000,326.0000000,330.8500000
ROSN,D,20160815,000000,330.1000000,340.0000000,329.8000000,339.0000000
ROSN,D,20160816,000000,338.8500000,343.9000000,337.4500000,343.5000000
ROSN,D,20160817,000000,342.5000000,345.9000000,339.1000000,345.5500000
ROSN,D,20160818,000000,345.6000000,352.3000000,344.0000000,351.8500000
ROSN,D,20160819,000000,352.7500000,353.5500000,349.0000000,349.0500000
ROSN,D,20160822,000000,347.9500000,352.0000000,345.5000000,351.7500000
ROSN,D,20160823,000000,351.7500000,352.0000000,348.6000000,351.0000000
ROSN,D,20160824,000000,349.5000000,350.5000000,346.8500000,350.2000000
ROSN,D,20160825,000000,349.7500000,350.2500000,345.0000000,348.2000000
ROSN,D,20160826,000000,348.4000000,352.2500000,345.5500000,350.5500000
ROSN,D,20160829,000000,348.4000000,351.0000000,346.0000000,350.6000000
ROSN,D,20160830,000000,350.4500000,352.5000000,347.6000000,348.0000000
ROSN,D,20160831,000000,348.0000000,348.5000000,341.5500000,344.7000000
ROSN,D,20160901,000000,344.7500000,344.7500000,338.5000000,341.3000000
ROSN,D,20160902,000000,341.8000000,351.4500000,340.6000000,349.9000000
ROSN,D,20160905,000000,351.4000000,357.8000000,350.0000000,353.6000000
ROSN,D,20160906,000000,354.2500000,358.3000000,351.6500000,358.0000000
ROSN,D,20160907,000000,358.0000000,364.5500000,357.6500000,364.0000000
ROSN,D,20160908,000000,366.0000000,366.6000000,361.4500000,364.7500000
ROSN,D,20160909,000000,363.5000000,364.3500000,360.0500000,362.4000000
ROSN,D,20160912,000000,358.4500000,369.3000000,358.4500000,367.0000000
ROSN,D,20160913,000000,366.6500000,370.2500000,362.7500000,363.9000000
ROSN,D,20160914,000000,364.2500000,367.8000000,362.4500000,367.1500000
ROSN,D,20160915,000000,366.4500000,370.8000000,363.5000000,367.9000000
ROSN,D,20160916,000000,368.5500000,368.7000000,358.9500000,360.8500000
ROSN,D,20160919,000000,361.4500000,363.7000000,355.0500000,361.2000000
ROSN,D,20160920,000000,360.3000000,360.6500000,354.0000000,358.8000000
ROSN,D,20160921,000000,359.1000000,362.1500000,355.1000000,360.0000000
ROSN,D,20160922,000000,361.1500000,362.4000000,357.0500000,360.4500000
ROSN,D,20160923,000000,359.4500000,360.0500000,353.0500000,356.0500000
ROSN,D,20160926,000000,355.5500000,355.6000000,348.6000000,350.3500000
ROSN,D,20160927,000000,350.7500000,350.7500000,339.3000000,341.0000000
ROSN,D,20160928,000000,339.9500000,345.8500000,337.7500000,341.3000000
ROSN,D,20160929,000000,347.0000000,351.1000000,346.2500000,349.2000000
ROSN,D,20160930,000000,346.7000000,352.3500000,342.8000000,342.8000000
ROSN,D,20161003,000000,345.0000000,352.7000000,344.1500000,346.0000000
ROSN,D,20161004,000000,346.2000000,349.3000000,342.9000000,346.6000000
ROSN,D,20161005,000000,346.4000000,347.1500000,336.5500000,341.7000000
ROSN,D,20161006,000000,341.2500000,344.0000000,337.0500000,343.4000000
ROSN,D,20161007,000000,342.5500000,345.0500000,339.0000000,341.5000000
ROSN,D,20161010,000000,341.9000000,361.3000000,339.7500000,361.0000000
ROSN,D,20161011,000000,361.9500000,367.5000000,359.2500000,362.0500000
ROSN,D,20161012,000000,361.7000000,366.9000000,360.2500000,363.1500000
ROSN,D,20161013,000000,362.4000000,365.7000000,358.0000000,359.4000000
ROSN,D,20161014,000000,360.2500000,361.4500000,349.3000000,353.8500000
ROSN,D,20161017,000000,351.0500000,353.9500000,345.2000000,348.0000000
ROSN,D,20161018,000000,350.4000000,350.5000000,344.2000000,345.7500000
ROSN,D,20161019,000000,347.5000000,347.5000000,343.6000000,345.1000000
ROSN,D,20161020,000000,345.3000000,345.3500000,342.0500000,342.8000000
ROSN,D,20161021,000000,343.7000000,345.1500000,341.6000000,344.3000000
ROSN,D,20161024,000000,344.3500000,348.9000000,344.3000000,347.7500000
ROSN,D,20161025,000000,347.7500000,351.0000000,345.2500000,348.7000000
ROSN,D,20161026,000000,348.6500000,348.8500000,345.0000000,347.6000000
ROSN,D,20161027,000000,347.1500000,348.3500000,342.1500000,346.7000000
ROSN,D,20161028,000000,346.7000000,351.0000000,346.3000000,349.9000000
ROSN,D,20161031,000000,348.2000000,350.0500000,345.3500000,347.6500000
ROSN,D,20161101,000000,348.2500000,355.7000000,347.7000000,354.8000000
ROSN,D,20161102,000000,354.8000000,360.4500000,347.0500000,348.1500000
ROSN,D,20161103,000000,350.0000000,350.2500000,341.3000000,342.0000000
ROSN,D,20161107,000000,343.1000000,345.5000000,340.2000000,341.0000000
ROSN,D,20161108,000000,341.2000000,344.6000000,339.2000000,340.5000000
ROSN,D,20161109,000000,336.5000000,348.5000000,336.0500000,347.6000000
ROSN,D,20161110,000000,348.7500000,358.0000000,346.0000000,351.0500000
ROSN,D,20161111,000000,351.1000000,353.0500000,342.1000000,342.1000000
ROSN,D,20161114,000000,343.9000000,345.6000000,337.0000000,337.7000000
ROSN,D,20161115,000000,337.0000000,342.3000000,333.1000000,338.0000000
ROSN,D,20161116,000000,341.3500000,345.6000000,338.0500000,339.2500000
ROSN,D,20161117,000000,339.2500000,342.9000000,336.8500000,338.1500000
ROSN,D,20161118,000000,338.1500000,340.8000000,336.7500000,337.0000000
ROSN,D,20161121,000000,339.0000000,343.9000000,338.4500000,340.5500000
ROSN,D,20161122,000000,341.7500000,343.4000000,340.6500000,341.8000000
ROSN,D,20161123,000000,341.8000000,347.4500000,341.6000000,347.4500000
ROSN,D,20161124,000000,347.1500000,349.9000000,345.3500000,346.5500000
ROSN,D,20161125,000000,345.4500000,346.4500000,340.3000000,341.5000000
ROSN,D,20161128,000000,341.2500000,342.1500000,334.5000000,336.6000000
ROSN,D,20161129,000000,337.5000000,339.2000000,335.1500000,336.7500000
ROSN,D,20161130,000000,336.7500000,344.8500000,336.1500000,340.2000000
ROSN,D,20161201,000000,343.1500000,345.3500000,338.3500000,338.5000000
ROSN,D,20161202,000000,338.5000000,342.4000000,336.2500000,340.0000000
ROSN,D,20161205,000000,339.9000000,353.0000000,339.7500000,351.5000000
ROSN,D,20161206,000000,352.2500000,358.0000000,349.5000000,352.6500000
ROSN,D,20161207,000000,352.6500000,356.8500000,349.3000000,356.2500000
ROSN,D,20161208,000000,370.7000000,380.9500000,366.7000000,375.8500000
ROSN,D,20161209,000000,376.8000000,379.2000000,368.2500000,370.8000000
ROSN,D,20161212,000000,376.6000000,388.1500000,372.3000000,388.1500000
ROSN,D,20161213,000000,386.9500000,399.0000000,383.5000000,397.8000000
ROSN,D,20161214,000000,397.8500000,403.7000000,396.6500000,403.0500000
ROSN,D,20161215,000000,402.9500000,403.0000000,393.0000000,400.4500000
ROSN,D,20161216,000000,400.4500000,414.7500000,400.4500000,410.5000000
ROSN,D,20161219,000000,409.2500000,414.9000000,401.1500000,402.6000000
ROSN,D,20161220,000000,401.5000000,405.4000000,396.2000000,400.1500000
ROSN,D,20161221,000000,400.4500000,405.3500000,398.0000000,399.6500000
ROSN,D,20161222,000000,399.0500000,399.1000000,390.8500000,391.6000000
ROSN,D,20161223,000000,391.6000000,394.0000000,379.0000000,382.8500000
ROSN,D,20161226,000000,382.9000000,391.9500000,382.1000000,388.6500000
ROSN,D,20161227,000000,389.5000000,398.0000000,388.8000000,398.0000000
ROSN,D,20161228,000000,398.5500000,403.9000000,395.4500000,398.2000000
ROSN,D,20161229,000000,397.4500000,400.0000000,393.5500000,398.8000000
ROSN,D,20161230,000000,399.0000000,403.0000000,396.0000000,402.8000000
ROSN,D,20170103,000000,403.6000000,425.7000000,403.6000000,419.5000000
ROSN,D,20170104,000000,418.9500000,420.0000000,403.7000000,406.4000000
ROSN,D,20170105,000000,407.5000000,411.5000000,396.6000000,399.0000000
ROSN,D,20170106,000000,399.2000000,399.7500000,390.1500000,392.5000000
ROSN,D,20170109,000000,393.0500000,395.9500000,390.2500000,394.0000000
ROSN,D,20170110,000000,392.8000000,405.7500000,392.1000000,404.4000000
ROSN,D,20170111,000000,402.6500000,404.4500000,392.0000000,397.5000000
ROSN,D,20170112,000000,400.3500000,400.6500000,390.4500000,390.9500000
ROSN,D,20170113,000000,391.9500000,394.9500000,383.1000000,388.0000000
ROSN,D,20170116,000000,388.0000000,395.5000000,382.0000000,392.2000000
ROSN,D,20170117,000000,393.4000000,394.4000000,385.8500000,391.7000000
ROSN,D,20170118,000000,392.0500000,394.9000000,385.6500000,387.0000000
ROSN,D,20170119,000000,387.9500000,389.2500000,374.1000000,380.7500000
ROSN,D,20170120,000000,380.5000000,390.7500000,374.1000000,387.5000000
ROSN,D,20170123,000000,387.9000000,392.0000000,381.8500000,390.2000000
ROSN,D,20170124,000000,391.7000000,392.6500000,386.2500000,388.1500000
ROSN,D,20170125,000000,388.2500000,390.5500000,381.0000000,383.7000000
ROSN,D,20170126,000000,384.4500000,391.7000000,384.1500000,389.0000000
ROSN,D,20170127,000000,388.9000000,402.0000000,387.7500000,402.0000000
ROSN,D,20170130,000000,402.0000000,402.0000000,395.0500000,399.0000000
ROSN,D,20170131,000000,398.0000000,401.4500000,396.6000000,400.6000000
ROSN,D,20170201,000000,400.6000000,401.5000000,397.6000000,401.5000000
ROSN,D,20170202,000000,401.7000000,404.8500000,396.6000000,397.3000000
ROSN,D,20170203,000000,398.3000000,400.0000000,396.5000000,397.8500000
ROSN,D,20170206,000000,398.3000000,400.5000000,390.8500000,394.0000000
ROSN,D,20170207,000000,393.3000000,394.6000000,386.6500000,389.7000000
ROSN,D,20170208,000000,387.9500000,389.6000000,375.3000000,378.0500000
ROSN,D,20170209,000000,378.4000000,380.3000000,375.0000000,379.8000000
ROSN,D,20170210,000000,380.5500000,383.5000000,376.0500000,377.6000000
ROSN,D,20170213,000000,377.0000000,382.3000000,376.2500000,379.0000000
ROSN,D,20170214,000000,378.5000000,380.2500000,367.8500000,369.8500000
ROSN,D,20170215,000000,368.6000000,370.9000000,360.0000000,360.0000000
ROSN,D,20170216,000000,360.7000000,363.6500000,356.4500000,362.0000000
ROSN,D,20170217,000000,362.4500000,364.6500000,352.7500000,354.0000000
ROSN,D,20170220,000000,356.3000000,356.7500000,346.8000000,349.0000000
ROSN,D,20170221,000000,349.4000000,356.5000000,347.1000000,354.0000000
ROSN,D,20170222,000000,355.0500000,356.7000000,345.5500000,347.0000000
ROSN,D,20170224,000000,348.0000000,349.4500000,340.3000000,343.0000000
ROSN,D,20170227,000000,344.9000000,344.9000000,330.4000000,331.0500000
ROSN,D,20170228,000000,331.0000000,334.0000000,326.9000000,331.1000000
ROSN,D,20170301,000000,331.0500000,344.3000000,331.0500000,341.8000000
ROSN,D,20170302,000000,342.9000000,346.4500000,336.6000000,336.6000000
ROSN,D,20170303,000000,336.0000000,342.0000000,333.1000000,336.5000000
ROSN,D,20170306,000000,336.0000000,341.4000000,332.0000000,332.0000000
ROSN,D,20170307,000000,332.7000000,334.6500000,323.7500000,329.1000000
ROSN,D,20170309,000000,325.0000000,328.1000000,315.5000000,318.8500000
ROSN,D,20170310,000000,319.3000000,322.5500000,312.3500000,315.0000000
ROSN,D,20170313,000000,313.5500000,321.5000000,313.2500000,318.2500000
ROSN,D,20170314,000000,318.5000000,322.4000000,312.0000000,315.4000000
ROSN,D,20170315,000000,316.8000000,320.0500000,313.5000000,314.7000000
ROSN,D,20170316,000000,318.7000000,319.7500000,312.9000000,313.9500000
ROSN,D,20170317,000000,313.9500000,320.2000000,313.0000000,314.4500000
ROSN,D,20170320,000000,315.3000000,317.0000000,309.3000000,311.1500000
ROSN,D,20170321,000000,312.3000000,325.6500000,311.5500000,316.0000000
ROSN,D,20170322,000000,313.8000000,320.4500000,312.8500000,320.3500000
ROSN,D,20170323,000000,321.1000000,324.5000000,316.5000000,317.9500000
ROSN,D,20170324,000000,317.9500000,319.8000000,314.6000000,315.6500000
ROSN,D,20170327,000000,314.8500000,314.9500000,306.7500000,309.8000000
ROSN,D,20170328,000000,311.3500000,315.4000000,308.4500000,314.6000000
ROSN,D,20170329,000000,315.5500000,322.2000000,314.1000000,322.2000000
ROSN,D,20170330,000000,322.0000000,329.0000000,321.5500000,328.7000000
ROSN,D,20170331,000000,327.5000000,328.9000000,323.1000000,323.5000000
ROSN,D,20170403,000000,324.6000000,330.8500000,323.6000000,328.4000000
ROSN,D,20170404,000000,327.2000000,331.8000000,325.4000000,331.7000000
ROSN,D,20170405,000000,332.4500000,339.4500000,332.2500000,338.2000000
ROSN,D,20170406,000000,337.1000000,339.7000000,335.6000000,337.9500000
ROSN,D,20170407,000000,336.8500000,337.4000000,330.0000000,335.9500000
ROSN,D,20170410,000000,334.5000000,335.4500000,320.0500000,327.2000000
ROSN,D,20170411,000000,326.5000000,334.1500000,325.8500000,330.5000000
ROSN,D,20170412,000000,331.4000000,333.9500000,325.0000000,325.1000000
ROSN,D,20170413,000000,327.0000000,327.2500000,319.7000000,321.9000000
ROSN,D,20170414,000000,320.1500000,321.0000000,315.1000000,315.7500000
ROSN,D,20170417,000000,315.0000000,324.2500000,314.6000000,323.2500000
ROSN,D,20170418,000000,325.0000000,325.5000000,316.4500000,318.4000000
ROSN,D,20170419,000000,318.3000000,322.5000000,315.0000000,315.0500000
ROSN,D,20170420,000000,313.5500000,317.0500000,311.7500000,316.6000000
ROSN,D,20170421,000000,316.9500000,321.4500000,315.0000000,317.4000000
ROSN,D,20170424,000000,319.3000000,323.7500000,317.7000000,320.3000000
ROSN,D,20170425,000000,321.4500000,321.9500000,317.3500000,320.1500000
ROSN,D,20170426,000000,321.6000000,328.2000000,320.0000000,326.0500000
ROSN,D,20170427,000000,326.0000000,326.4000000,318.0000000,318.3500000
ROSN,D,20170428,000000,320.9500000,322.7500000,316.0000000,317.2500000
ROSN,D,20170502,000000,317.6000000,320.7500000,316.0000000,316.0000000
ROSN,D,20170503,000000,316.9000000,317.2500000,310.5500000,311.6500000
ROSN,D,20170504,000000,311.1500000,315.0000000,309.3000000,310.0000000
ROSN,D,20170505,000000,307.5500000,312.9500000,306.3000000,312.4500000
ROSN,D,20170510,000000,314.5000000,315.0500000,309.6000000,315.0500000
ROSN,D,20170511,000000,315.6000000,318.4000000,310.5500000,312.3500000
ROSN,D,20170512,000000,312.0000000,312.7000000,307.2000000,307.5000000
ROSN,D,20170515,000000,309.3000000,316.5000000,309.2500000,314.1500000
ROSN,D,20170516,000000,312.9000000,315.4500000,310.5500000,312.9000000
ROSN,D,20170517,000000,311.9000000,313.9500000,309.5500000,311.5500000
ROSN,D,20170518,000000,311.0000000,312.5000000,303.1000000,305.0000000
