<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
GAZP,D,20151207,000000,137.7000000,138.5800000,134.3000000,134.5000000
GAZP,D,20151208,000000,134.3100000,135.5600000,133.2800000,134.6500000
GAZP,D,20151209,000000,134.9300000,136.2000000,134.4000000,135.8100000
GAZP,D,20151210,000000,135.6500000,136.8200000,135.0000000,135.6000000
GAZP,D,20151211,000000,135.2400000,135.6000000,132.5000000,133.8000000
GAZP,D,20151214,000000,133.0200000,133.1800000,130.9000000,131.5900000
GAZP,D,20151215,000000,132.2400000,134.9000000,132.1000000,134.4000000
GAZP,D,20151216,000000,134.5000000,135.1700000,133.9500000,134.5000000
GAZP,D,20151217,000000,134.6500000,138.6900000,134.6500000,137.9000000
GAZP,D,20151218,000000,137.2700000,137.3900000,132.2500000,132.2500000
GAZP,D,20151221,000000,132.2000000,133.9400000,131.0000000,131.5000000
GAZP,D,20151222,000000,132.0000000,133.5400000,131.8100000,133.2000000
GAZP,D,20151223,000000,133.5200000,135.3000000,133.3500000,135.3000000
GAZP,D,20151224,000000,135.8000000,138.0800000,134.4500000,136.0000000
GAZP,D,20151225,000000,136.4700000,136.4700000,134.0300000,134.4800000
GAZP,D,20151228,000000,134.3500000,135.4000000,133.7600000,134.9700000
GAZP,D,20151229,000000,135.2600000,137.5500000,134.7400000,137.4900000
GAZP,D,20151230,000000,137.4800000,137.4900000,135.4500000,136.0900000
GAZP,D,20160104,000000,135.8900000,136.6500000,134.4200000,134.9100000
GAZP,D,20160105,000000,134.8500000,137.2800000,134.6100000,136.4500000
GAZP,D,20160106,000000,136.3500000,136.9300000,135.3000000,135.9400000
GAZP,D,20160111,000000,132.9700000,133.6500000,131.1000000,131.3800000
GAZP,D,20160112,000000,130.5000000,135.2500000,130.1000000,133.5400000
GAZP,D,20160113,000000,134.1700000,134.4800000,131.2000000,131.3000000
GAZP,D,20160114,000000,130.9700000,131.4900000,129.0100000,130.8600000
GAZP,D,20160115,000000,130.3100000,132.4300000,125.0500000,125.1000000
GAZP,D,20160118,000000,124.8100000,126.3000000,122.7500000,124.6000000
GAZP,D,20160119,000000,125.5100000,128.4000000,125.3000000,125.9800000
GAZP,D,20160120,000000,123.6000000,125.8300000,122.8000000,125.8300000
GAZP,D,20160121,000000,126.0100000,128.0900000,125.5500000,127.7500000
GAZP,D,20160122,000000,129.9900000,132.9800000,128.3400000,132.4000000
GAZP,D,20160125,000000,133.1400000,133.1900000,130.6800000,133.0000000
GAZP,D,20160126,000000,131.0000000,132.4500000,130.3400000,131.8900000
GAZP,D,20160127,000000,132.1900000,134.0000000,131.8500000,134.0000000
GAZP,D,20160128,000000,133.8900000,136.5000000,133.1500000,136.5000000
GAZP,D,20160129,000000,137.0000000,137.2000000,133.3300000,136.6000000
GAZP,D,20160201,000000,136.1700000,136.3400000,132.8200000,133.9000000
GAZP,D,20160202,000000,133.0900000,135.2800000,132.0900000,132.5000000
GAZP,D,20160203,000000,131.8800000,133.0000000,130.9100000,131.0100000
GAZP,D,20160204,000000,133.1600000,135.2500000,132.6200000,135.0700000
GAZP,D,20160205,000000,134.5200000,136.2000000,133.9100000,134.4300000
GAZP,D,20160208,000000,134.2900000,134.9700000,132.1500000,133.5000000
GAZP,D,20160209,000000,132.9800000,135.1900000,132.4500000,132.7000000
GAZP,D,20160210,000000,132.0700000,133.9200000,131.8000000,133.0300000
GAZP,D,20160211,000000,132.8300000,133.0800000,129.3100000,130.4900000
GAZP,D,20160212,000000,131.1400000,132.2300000,130.7100000,131.3000000
GAZP,D,20160215,000000,132.0200000,133.9000000,132.0200000,133.4300000
GAZP,D,20160216,000000,134.4500000,136.4500000,133.9500000,135.8500000
GAZP,D,20160217,000000,135.5000000,137.2000000,135.0500000,137.1000000
GAZP,D,20160218,000000,137.3800000,138.9000000,137.1100000,138.0000000
GAZP,D,20160219,000000,137.2800000,137.2800000,135.6200000,136.9000000
GAZP,D,20160220,000000,136.6200000,137.5500000,136.3100000,136.5900000
GAZP,D,20160222,000000,136.9200000,139.9500000,136.6200000,139.9000000
GAZP,D,20160224,000000,138.5800000,138.7500000,136.2500000,137.1500000
GAZP,D,20160225,000000,137.6200000,139.4600000,135.5500000,137.9700000
GAZP,D,20160226,000000,138.8300000,139.9800000,138.0000000,138.6700000
GAZP,D,20160229,000000,137.8900000,141.5200000,137.5000000,141.4000000
GAZP,D,20160301,000000,141.5100000,142.7500000,140.8500000,142.0000000
GAZP,D,20160302,000000,142.6000000,143.0700000,139.7500000,140.1400000
GAZP,D,20160303,000000,140.6300000,144.5000000,140.5000000,144.5000000
GAZP,D,20160304,000000,144.6100000,146.1600000,143.7600000,146.1600000
GAZP,D,20160307,000000,146.8700000,150.1500000,146.6400000,150.1500000
GAZP,D,20160309,000000,149.0200000,149.9300000,146.0700000,147.4300000
GAZP,D,20160310,000000,147.9300000,148.5600000,146.1600000,146.9400000
GAZP,D,20160311,000000,147.0100000,147.2000000,143.6000000,144.3000000
GAZP,D,20160314,000000,144.4700000,144.7100000,141.9100000,143.2000000
GAZP,D,20160315,000000,143.4000000,144.4500000,142.0600000,142.5400000
GAZP,D,20160316,000000,143.0300000,144.7500000,142.7200000,144.7500000
GAZP,D,20160317,000000,145.6100000,147.4000000,145.0800000,147.2700000
GAZP,D,20160318,000000,147.2600000,150.7400000,146.5600000,150.6500000
GAZP,D,20160321,000000,149.5900000,149.9200000,147.7500000,149.9000000
GAZP,D,20160322,000000,149.9800000,150.6400000,147.8000000,149.5500000
GAZP,D,20160323,000000,149.1900000,149.5300000,145.0700000,146.0000000
GAZP,D,20160324,000000,145.2000000,145.9500000,144.4900000,145.8000000
GAZP,D,20160325,000000,146.2700000,146.8900000,145.8200000,146.0400000
GAZP,D,20160328,000000,146.5400000,147.5000000,144.6000000,145.1000000
GAZP,D,20160329,000000,144.7800000,145.1600000,142.8600000,144.7000000
GAZP,D,20160330,000000,145.2200000,149.0900000,144.5200000,147.8000000
GAZP,D,20160331,000000,147.5000000,148.1700000,146.0500000,147.7500000
GAZP,D,20160401,000000,147.0200000,147.5000000,143.9300000,147.2000000
GAZP,D,20160404,000000,147.1000000,147.5000000,145.3500000,146.3800000
GAZP,D,20160405,000000,145.3500000,145.3500000,143.5700000,144.3400000
GAZP,D,20160406,000000,144.8700000,145.5000000,144.0300000,144.2000000
GAZP,D,20160407,000000,144.9500000,145.5000000,143.0500000,143.8900000
GAZP,D,20160408,000000,144.2200000,146.0000000,144.1000000,145.7000000
GAZP,D,20160411,000000,145.7000000,147.5000000,145.1000000,147.3000000
GAZP,D,20160412,000000,147.3300000,149.3500000,146.0400000,148.9000000
GAZP,D,20160413,000000,149.1000000,154.7500000,148.8800000,153.1200000
GAZP,D,20160414,000000,153.3800000,154.9000000,149.1600000,150.4300000
GAZP,D,20160415,000000,150.6900000,150.7100000,147.0200000,147.9900000
GAZP,D,20160418,000000,145.9900000,146.7700000,143.2800000,146.3000000
GAZP,D,20160419,000000,146.4500000,156.1400000,146.2000000,155.9500000
GAZP,D,20160420,000000,155.8800000,162.3000000,155.8200000,161.9500000
GAZP,D,20160421,000000,164.7000000,164.7600000,157.6100000,161.8000000
GAZP,D,20160422,000000,162.1400000,162.4500000,158.2500000,161.2000000
GAZP,D,20160425,000000,160.7100000,161.7500000,158.6100000,160.3000000
GAZP,D,20160426,000000,159.8200000,163.3200000,159.3100000,163.0000000
GAZP,D,20160427,000000,163.8800000,164.8000000,159.3000000,160.9900000
GAZP,D,20160428,000000,161.0500000,164.7500000,158.9000000,164.7500000
GAZP,D,20160429,000000,164.6000000,169.4700000,163.4200000,168.4700000
GAZP,D,20160504,000000,166.3700000,170.4300000,158.2500000,162.4000000
GAZP,D,20160505,000000,161.3300000,163.2400000,160.0700000,160.5000000
GAZP,D,20160506,000000,160.7000000,160.9000000,158.5500000,159.2700000
GAZP,D,20160510,000000,158.7300000,161.1500000,156.1500000,156.8500000
GAZP,D,20160511,000000,157.2900000,160.4900000,156.7000000,159.4500000
GAZP,D,20160512,000000,160.9500000,162.3400000,159.0300000,159.0300000
GAZP,D,20160513,000000,159.4000000,160.1800000,157.3200000,159.8500000
GAZP,D,20160516,000000,159.9800000,162.5400000,157.5000000,158.0700000
GAZP,D,20160517,000000,155.3900000,156.0000000,150.6000000,153.5800000
GAZP,D,20160518,000000,153.3800000,153.5000000,151.8000000,152.1000000
GAZP,D,20160519,000000,151.4000000,155.5500000,148.3300000,148.3300000
GAZP,D,20160520,000000,149.3300000,149.5600000,145.6400000,146.7000000
GAZP,D,20160523,000000,146.2200000,146.4700000,143.8300000,144.3100000
GAZP,D,20160524,000000,144.8000000,146.8000000,144.4600000,146.3500000
GAZP,D,20160525,000000,146.9200000,148.3700000,146.3400000,146.5500000
GAZP,D,20160526,000000,147.2900000,149.8800000,146.6300000,148.8700000
GAZP,D,20160527,000000,148.8000000,149.8800000,147.5800000,149.8800000
GAZP,D,20160530,000000,149.9700000,150.1500000,147.7600000,149.6000000
GAZP,D,20160531,000000,149.7400000,150.2900000,145.5000000,145.5000000
GAZP,D,20160601,000000,145.9000000,146.7100000,143.6300000,144.7000000
GAZP,D,20160602,000000,144.8600000,145.6400000,142.8500000,144.0000000
GAZP,D,20160603,000000,144.3800000,145.4300000,142.7000000,143.4100000
GAZP,D,20160606,000000,144.3200000,147.0000000,144.2300000,146.4000000
GAZP,D,20160607,000000,146.4400000,148.9000000,146.0000000,147.7500000
GAZP,D,20160608,000000,148.0400000,149.1400000,145.4300000,146.9500000
GAZP,D,20160609,000000,147.0000000,147.0000000,144.2500000,144.9800000
GAZP,D,20160610,000000,144.7000000,144.7500000,142.4400000,142.4400000
GAZP,D,20160614,000000,142.3300000,143.1300000,140.3800000,141.8400000
GAZP,D,20160615,000000,141.9000000,142.6000000,140.1900000,141.5700000
GAZP,D,20160616,000000,141.0000000,141.5500000,138.4000000,139.5000000
GAZP,D,20160617,000000,140.2800000,142.2500000,139.3200000,139.3200000
GAZP,D,20160620,000000,141.1400000,143.6400000,141.0700000,142.9700000
GAZP,D,20160621,000000,142.9800000,143.8500000,141.2000000,143.5400000
GAZP,D,20160622,000000,143.7000000,144.2000000,142.6900000,143.0000000
GAZP,D,20160623,000000,142.9800000,144.2000000,141.3400000,144.2000000
GAZP,D,20160624,000000,139.7700000,141.2900000,136.8700000,141.2500000
GAZP,D,20160627,000000,141.0300000,141.7400000,138.5200000,138.5200000
GAZP,D,20160628,000000,139.2000000,140.1200000,138.5500000,139.2400000
GAZP,D,20160629,000000,139.6100000,140.8300000,139.2000000,140.0000000
GAZP,D,20160630,000000,140.0700000,141.8900000,139.4300000,139.5100000
GAZP,D,20160701,000000,139.8500000,140.7900000,138.9200000,140.0500000
GAZP,D,20160704,000000,140.6000000,142.3500000,140.0900000,141.6000000
GAZP,D,20160705,000000,141.7100000,141.8000000,139.9000000,140.9500000
GAZP,D,20160706,000000,140.8000000,141.1500000,139.2000000,139.9900000
GAZP,D,20160707,000000,140.3300000,141.8500000,139.7500000,140.3700000
GAZP,D,20160708,000000,139.6000000,140.9000000,138.8400000,140.2700000
GAZP,D,20160711,000000,140.7000000,141.5000000,140.3300000,141.4000000
GAZP,D,20160712,000000,141.6000000,142.9000000,141.3800000,142.1200000
GAZP,D,20160713,000000,142.0200000,144.1400000,141.8000000,143.6000000
GAZP,D,20160714,000000,143.5300000,144.2400000,142.5200000,144.2000000
GAZP,D,20160715,000000,143.9500000,147.3700000,143.7000000,147.3700000
GAZP,D,20160718,000000,147.4000000,148.2500000,145.1200000,145.8400000
GAZP,D,20160719,000000,139.1700000,140.0000000,138.1800000,139.4800000
GAZP,D,20160720,000000,139.4800000,139.9500000,137.8200000,139.2600000
GAZP,D,20160721,000000,140.0300000,140.9500000,139.1100000,140.1000000
GAZP,D,20160722,000000,139.8800000,141.3000000,139.7000000,140.6000000
GAZP,D,20160725,000000,140.6000000,141.9800000,139.9000000,140.7000000
GAZP,D,20160726,000000,140.9000000,141.1100000,139.5300000,140.6900000
GAZP,D,20160727,000000,140.4100000,140.8500000,138.3500000,139.5000000
GAZP,D,20160728,000000,139.1500000,140.4600000,138.6100000,139.9000000
GAZP,D,20160729,000000,139.5200000,139.6400000,136.5400000,137.3000000
GAZP,D,20160801,000000,137.7100000,138.6900000,136.6500000,136.9300000
GAZP,D,20160802,000000,137.0000000,137.1000000,134.2000000,134.5000000
GAZP,D,20160803,000000,134.4400000,134.9000000,133.2000000,134.0400000
GAZP,D,20160804,000000,134.8900000,136.7000000,134.8900000,136.7000000
GAZP,D,20160805,000000,136.5500000,137.3300000,134.6500000,135.5000000
GAZP,D,20160808,000000,136.0100000,137.5000000,135.7200000,137.4700000
GAZP,D,20160809,000000,137.1200000,138.3900000,136.9300000,137.3400000
GAZP,D,20160810,000000,137.3600000,138.6500000,137.0000000,137.4000000
GAZP,D,20160811,000000,137.1000000,137.4900000,136.0500000,137.1900000
GAZP,D,20160812,000000,137.4000000,138.4000000,137.0300000,137.8300000
GAZP,D,20160815,000000,138.0300000,138.7000000,137.3700000,138.0000000
GAZP,D,20160816,000000,138.0000000,139.3700000,137.1800000,137.9900000
GAZP,D,20160817,000000,137.8000000,137.8000000,136.2600000,137.6800000
GAZP,D,20160818,000000,137.5000000,138.4900000,137.3300000,138.4000000
GAZP,D,20160819,000000,138.5000000,138.7800000,136.8000000,136.8000000
GAZP,D,20160822,000000,136.7700000,137.8100000,136.0400000,137.8000000
GAZP,D,20160823,000000,137.3200000,137.9000000,136.7600000,137.3700000
GAZP,D,20160824,000000,137.2600000,137.4300000,136.2600000,137.0000000
GAZP,D,20160825,000000,136.5100000,136.7400000,134.5000000,135.4200000
GAZP,D,20160826,000000,135.3000000,136.4000000,134.3200000,136.2000000
GAZP,D,20160829,000000,135.4300000,136.2000000,134.5000000,136.2000000
GAZP,D,20160830,000000,136.2000000,136.8400000,135.5000000,135.5900000
GAZP,D,20160831,000000,135.5500000,135.8100000,134.0000000,134.9500000
GAZP,D,20160901,000000,135.0100000,135.8700000,134.2700000,134.9900000
GAZP,D,20160902,000000,135.2900000,136.3500000,134.8000000,135.5500000
GAZP,D,20160905,000000,136.0100000,137.1900000,135.7600000,136.0500000
GAZP,D,20160906,000000,136.8600000,141.4000000,136.6100000,141.4000000
GAZP,D,20160907,000000,141.8000000,143.4500000,141.4200000,143.0800000
GAZP,D,20160908,000000,143.6100000,143.8300000,140.7700000,141.4500000
GAZP,D,20160909,000000,140.8800000,140.8900000,138.5400000,138.5400000
GAZP,D,20160912,000000,137.5000000,139.5900000,136.5300000,138.9300000
GAZP,D,20160913,000000,138.7600000,139.7200000,138.0000000,138.4500000
GAZP,D,20160914,000000,138.3600000,139.5700000,137.6400000,139.3500000
GAZP,D,20160915,000000,139.2500000,139.2500000,136.5500000,137.6000000
GAZP,D,20160916,000000,137.7000000,138.0000000,134.7300000,136.4700000
GAZP,D,20160919,000000,136.8700000,138.1500000,136.1200000,136.5900000
GAZP,D,20160920,000000,136.2000000,137.0200000,135.1800000,137.0000000
GAZP,D,20160921,000000,137.2100000,137.4800000,135.5000000,136.2500000
GAZP,D,20160922,000000,136.8600000,137.0500000,135.2300000,136.7000000
GAZP,D,20160923,000000,136.2700000,137.8400000,135.2600000,136.7000000
GAZP,D,20160926,000000,136.3800000,136.3900000,134.8000000,135.2600000
GAZP,D,20160927,000000,135.5700000,135.5800000,133.8800000,133.9200000
GAZP,D,20160928,000000,134.3600000,134.9000000,133.5700000,134.0900000
GAZP,D,20160929,000000,135.4000000,136.8000000,135.0000000,135.3100000
GAZP,D,20160930,000000,135.0000000,135.9500000,134.2600000,134.9000000
GAZP,D,20161003,000000,135.1200000,136.6900000,134.8000000,135.3700000
GAZP,D,20161004,000000,135.5100000,136.7500000,135.0500000,136.2300000
GAZP,D,20161005,000000,136.3200000,136.3200000,134.2500000,134.8000000
GAZP,D,20161006,000000,134.8000000,136.2400000,134.1000000,135.9000000
GAZP,D,20161007,000000,135.8100000,136.7500000,135.2000000,136.1000000
GAZP,D,20161010,000000,136.1700000,139.5000000,135.7500000,139.1000000
GAZP,D,20161011,000000,139.1500000,139.8000000,138.1800000,138.9800000
GAZP,D,20161012,000000,138.8300000,140.2300000,137.5500000,138.0700000
GAZP,D,20161013,000000,137.7000000,137.8800000,136.5700000,137.4700000
GAZP,D,20161014,000000,137.5700000,137.8600000,135.8300000,136.2000000
GAZP,D,20161017,000000,136.0800000,136.4300000,135.3000000,135.5700000
GAZP,D,20161018,000000,136.0100000,136.4600000,135.4100000,135.8100000
GAZP,D,20161019,000000,136.1000000,136.1600000,134.7000000,135.4900000
GAZP,D,20161020,000000,135.6900000,135.7400000,134.7000000,134.7200000
GAZP,D,20161021,000000,135.1000000,135.3500000,133.9500000,134.9600000
GAZP,D,20161024,000000,135.2000000,136.1400000,134.7500000,135.0500000
GAZP,D,20161025,000000,135.2900000,135.9700000,134.8800000,135.3000000
GAZP,D,20161026,000000,135.1100000,135.7000000,134.5500000,135.3200000
GAZP,D,20161027,000000,135.3800000,135.6400000,134.6200000,135.0400000
GAZP,D,20161028,000000,134.9900000,135.0400000,134.4000000,135.0000000
GAZP,D,20161031,000000,136.3000000,139.4400000,136.1600000,138.8400000
GAZP,D,20161101,000000,139.1500000,142.4400000,139.0100000,141.9800000
GAZP,D,20161102,000000,141.4900000,143.6400000,140.0300000,140.8100000
GAZP,D,20161103,000000,140.7200000,141.3000000,139.3000000,139.9000000
GAZP,D,20161107,000000,140.5300000,140.9600000,138.5000000,138.5000000
GAZP,D,20161108,000000,138.8100000,140.9800000,138.8100000,139.3200000
GAZP,D,20161109,000000,138.0000000,145.6200000,137.5500000,145.6200000
GAZP,D,20161110,000000,146.4500000,151.3000000,145.7500000,147.4000000
GAZP,D,20161111,000000,147.5000000,149.5000000,145.7900000,147.8800000
GAZP,D,20161114,000000,148.5700000,149.6700000,145.9600000,146.2600000
GAZP,D,20161115,000000,146.5400000,148.0000000,145.6000000,145.9000000
GAZP,D,20161116,000000,147.0300000,148.8000000,145.1400000,145.5000000
GAZP,D,20161117,000000,145.8200000,147.7800000,145.3200000,147.7000000
GAZP,D,20161118,000000,147.5100000,148.2900000,146.7400000,146.9600000
GAZP,D,20161121,000000,147.6000000,149.8500000,147.6000000,149.6000000
GAZP,D,20161122,000000,150.2100000,150.8300000,149.0600000,150.0000000
GAZP,D,20161123,000000,150.2400000,150.3800000,148.5600000,149.4900000
GAZP,D,20161124,000000,149.5300000,152.2500000,149.3500000,151.1100000
GAZP,D,20161125,000000,150.9400000,151.6000000,149.5000000,151.3100000
GAZP,D,20161128,000000,151.1400000,151.4800000,148.3900000,148.9400000
GAZP,D,20161129,000000,148.8400000,149.4900000,147.3400000,147.7500000
GAZP,D,20161130,000000,147.9900000,151.1200000,147.6000000,148.8000000
GAZP,D,20161201,000000,149.5900000,153.7000000,149.5500000,152.8100000
GAZP,D,20161202,000000,152.8000000,153.6400000,151.8000000,152.3500000
GAZP,D,20161205,000000,152.1800000,153.9900000,152.0900000,153.7800000
GAZP,D,20161206,000000,153.9200000,154.5500000,151.2700000,151.5000000
GAZP,D,20161207,000000,151.5600000,152.6100000,150.9200000,151.9500000
GAZP,D,20161208,000000,152.4800000,153.7000000,151.8900000,153.0500000
GAZP,D,20161209,000000,153.5000000,153.8300000,152.1800000,152.9900000
GAZP,D,20161212,000000,154.1800000,159.8200000,154.0300000,158.6300000
GAZP,D,20161213,000000,158.3500000,159.2000000,157.7200000,158.9500000
GAZP,D,20161214,000000,159.0100000,160.6200000,155.3000000,157.2000000
GAZP,D,20161215,000000,155.7700000,158.3000000,155.7700000,158.2500000
GAZP,D,20161216,000000,158.4800000,158.8800000,156.2000000,156.2000000
GAZP,D,20161219,000000,157.1400000,157.7500000,154.6000000,154.6000000
GAZP,D,20161220,000000,154.5500000,155.9500000,153.7600000,155.3000000
GAZP,D,20161221,000000,155.4300000,156.7300000,153.0100000,153.0600000
GAZP,D,20161222,000000,153.2100000,153.3400000,149.7200000,150.2700000
GAZP,D,20161223,000000,150.2800000,151.1900000,147.2200000,149.0500000
GAZP,D,20161226,000000,149.0000000,149.8600000,148.8000000,148.9500000
GAZP,D,20161227,000000,149.0500000,151.0300000,149.0500000,150.3800000
GAZP,D,20161228,000000,150.6000000,152.6000000,149.6000000,151.0000000
GAZP,D,20161229,000000,150.7200000,153.2900000,149.9000000,152.6200000
GAZP,D,20161230,000000,152.6400000,154.5500000,152.6000000,154.5500000
GAZP,D,20170103,000000,154.4600000,158.2000000,154.1200000,157.7000000
GAZP,D,20170104,000000,156.9900000,157.4400000,155.7600000,157.4400000
GAZP,D,20170105,000000,157.2400000,158.7000000,153.1700000,154.0000000
GAZP,D,20170106,000000,154.1200000,154.4700000,152.0500000,154.1000000
GAZP,D,20170109,000000,154.2000000,155.5000000,153.3000000,154.4000000
GAZP,D,20170110,000000,154.0100000,158.0200000,154.0000000,157.9700000
GAZP,D,20170111,000000,157.5100000,158.5000000,155.8100000,157.0100000
GAZP,D,20170112,000000,158.3000000,158.4800000,155.5300000,157.2500000
GAZP,D,20170113,000000,157.4800000,158.3000000,155.7700000,157.9500000
GAZP,D,20170116,000000,157.9800000,158.2000000,155.5800000,155.8100000
GAZP,D,20170117,000000,155.8100000,156.5000000,153.0100000,153.6500000
GAZP,D,20170118,000000,154.2000000,154.5900000,152.6500000,152.8600000
GAZP,D,20170119,000000,153.3000000,153.5600000,148.2300000,150.8500000
GAZP,D,20170120,000000,150.8100000,151.2000000,147.7000000,149.7000000
GAZP,D,20170123,000000,149.8500000,149.8500000,147.1000000,148.1000000
GAZP,D,20170124,000000,148.2500000,150.5000000,148.2500000,150.1500000
GAZP,D,20170125,000000,150.2800000,150.8700000,147.1500000,147.6500000
GAZP,D,20170126,000000,147.7100000,151.2800000,147.1600000,150.4900000
GAZP,D,20170127,000000,150.3300000,154.5300000,149.9100000,154.0900000
GAZP,D,20170130,000000,153.6800000,153.9000000,150.3500000,150.8000000
GAZP,D,20170131,000000,150.5900000,151.4200000,149.1500000,149.8000000
GAZP,D,20170201,000000,150.0500000,150.3800000,148.3200000,149.6500000
GAZP,D,20170202,000000,149.8200000,150.4500000,148.1500000,148.8000000
GAZP,D,20170203,000000,148.8500000,150.2000000,148.3700000,149.3500000
GAZP,D,20170206,000000,149.3800000,149.7000000,147.6300000,148.5000000
GAZP,D,20170207,000000,148.3000000,148.7000000,147.6000000,148.7000000
GAZP,D,20170208,000000,148.2200000,148.2200000,143.9000000,145.2000000
GAZP,D,20170209,000000,145.3400000,145.6000000,141.5700000,142.1100000
GAZP,D,20170210,000000,142.6700000,143.1400000,140.5000000,140.5000000
GAZP,D,20170213,000000,141.1100000,142.6700000,140.0200000,141.2000000
GAZP,D,20170214,000000,141.2700000,141.4900000,139.8500000,140.6200000
GAZP,D,20170215,000000,140.4500000,141.5000000,138.9200000,139.7200000
GAZP,D,20170216,000000,139.9300000,140.3000000,138.0100000,139.1600000
GAZP,D,20170217,000000,139.2600000,139.4200000,137.2300000,138.1200000
GAZP,D,20170220,000000,138.5900000,140.1300000,137.4000000,138.5000000
GAZP,D,20170221,000000,138.6000000,139.6000000,138.0000000,138.3500000
GAZP,D,20170222,000000,138.6300000,138.7800000,136.0500000,136.6800000
GAZP,D,20170224,000000,136.5100000,137.2000000,135.6000000,136.7500000
GAZP,D,20170227,000000,137.1500000,137.4800000,135.0700000,135.0700000
GAZP,D,20170228,000000,135.7000000,135.8900000,132.0000000,134.0000000
GAZP,D,20170301,000000,133.4500000,134.9900000,133.0000000,133.8500000
GAZP,D,20170302,000000,134.0500000,135.1000000,131.3000000,131.3000000
GAZP,D,20170303,000000,131.1500000,134.9000000,130.6400000,134.8000000
GAZP,D,20170306,000000,134.8400000,135.9700000,134.3200000,134.6000000
GAZP,D,20170307,000000,135.1300000,135.1300000,131.9000000,132.8900000
GAZP,D,20170309,000000,132.0500000,133.2600000,128.8100000,129.0000000
GAZP,D,20170310,000000,129.2500000,130.8800000,127.8000000,128.7800000
GAZP,D,20170313,000000,128.7000000,130.5500000,127.8200000,129.9300000
GAZP,D,20170314,000000,130.0200000,131.3400000,128.3200000,128.8000000
GAZP,D,20170315,000000,129.2300000,129.6900000,127.2000000,127.6000000
GAZP,D,20170316,000000,128.4200000,129.3000000,127.6100000,128.0500000
GAZP,D,20170317,000000,128.1300000,130.4200000,128.0100000,128.9400000
GAZP,D,20170320,000000,129.3400000,130.1300000,128.0200000,128.7900000
GAZP,D,20170321,000000,129.0200000,130.4200000,128.5100000,129.3000000
GAZP,D,20170322,000000,129.0700000,131.6500000,128.9000000,131.6500000
GAZP,D,20170323,000000,131.7900000,132.9400000,130.2200000,130.9900000
GAZP,D,20170324,000000,130.7700000,131.4800000,129.7200000,130.0500000
GAZP,D,20170327,000000,129.4500000,129.4700000,127.4100000,128.8000000
GAZP,D,20170328,000000,129.0000000,129.6000000,128.1000000,129.2000000
GAZP,D,20170329,000000,129.1300000,129.7800000,128.5500000,128.8100000
GAZP,D,20170330,000000,129.1500000,129.9900000,128.2000000,128.4900000
GAZP,D,20170331,000000,128.4900000,128.6400000,126.8000000,127.9000000
GAZP,D,20170403,000000,128.0900000,128.5000000,127.0200000,127.2100000
GAZP,D,20170404,000000,127.5500000,128.9000000,126.8000000,128.8100000
GAZP,D,20170405,000000,128.8800000,131.2500000,128.8200000,130.6900000
GAZP,D,20170406,000000,130.1800000,130.9300000,129.5500000,130.5000000
GAZP,D,20170407,000000,129.7000000,129.8900000,127.8400000,128.7200000
GAZP,D,20170410,000000,128.1000000,128.4000000,125.8100000,126.1600000
GAZP,D,20170411,000000,125.9700000,127.6900000,125.5000000,126.0000000
GAZP,D,20170412,000000,127.0600000,127.4500000,124.6200000,125.0500000
GAZP,D,20170413,000000,125.6500000,125.9500000,123.5000000,124.5400000
GAZP,D,20170414,000000,124.2700000,124.3700000,122.6300000,122.8500000
GAZP,D,20170417,000000,123.0100000,124.0300000,122.2500000,123.7000000
GAZP,D,20170418,000000,124.0900000,124.3900000,122.0300000,122.2200000
GAZP,D,20170419,000000,122.3600000,123.1500000,121.2500000,121.5500000
GAZP,D,20170420,000000,121.3000000,121.9900000,120.5500000,121.9900000
GAZP,D,20170421,000000,122.1500000,123.6400000,122.1300000,123.0000000
GAZP,D,20170424,000000,123.5600000,128.4000000,123.3800000,128.0000000
GAZP,D,20170425,000000,128.5000000,131.7500000,127.9800000,130.2000000
GAZP,D,20170426,000000,130.1900000,134.0000000,130.0100000,133.4300000
GAZP,D,20170427,000000,133.3700000,136.6000000,132.2200000,133.4100000
GAZP,D,20170428,000000,136.0000000,137.7700000,135.0500000,136.7500000
GAZP,D,20170502,000000,137.2500000,138.4300000,136.2800000,136.5200000
GAZP,D,20170503,000000,136.4500000,138.0900000,135.1000000,135.8100000
GAZP,D,20170504,000000,135.8900000,136.4100000,134.3000000,134.9300000
GAZP,D,20170505,000000,133.7000000,134.9400000,132.9100000,134.4100000
GAZP,D,20170510,000000,134.9800000,135.4300000,133.5100000,134.1900000
GAZP,D,20170511,000000,134.5700000,134.7500000,130.3700000,131.1000000
GAZP,D,20170512,000000,131.4100000,132.5000000,130.2000000,132.5000000
GAZP,D,20170515,000000,132.7900000,133.9200000,129.2800000,131.5000000
GAZP,D,20170516,000000,131.4100000,133.0700000,130.2700000,131.1300000
GAZP,D,20170517,000000,130.9700000,132.1800000,130.6000000,132.0700000
GAZP,D,20170518,000000,131.3700000,132.8400000,125.8500000,126.9000000
GAZP,D,20170519,000000,127.3000000,127.4000000,124.0000000,124.1900000
GAZP,D,20170522,000000,124.4900000,124.4900000,122.1700000,122.5200000
GAZP,D,20170523,000000,122.5800000,123.7100000,121.9600000,123.2300000
GAZP,D,20170524,000000,123.3000000,123.6700000,120.9200000,122.0000000
